Order ID,Order Date,Ship Mode,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-166919,2017-11-23,Standard Class,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96000000000004,5,0.2,19.596000000000014
CA-2017-162712,2017-06-18,Second Class,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.234999999999992
CA-2017-107552,2017-05-05,Same Day,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68,1,0.0,3.2064
CA-2016-163328,2016-11-04,Second Class,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584000000000003,7,0.2,-4.1762
CA-2016-163328,2016-11-04,Second Class,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,0.2,-14.407800000000009
CA-2016-163328,2016-11-04,Second Class,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952000000000005,3,0.2,16.7832
CA-2016-163328,2016-11-04,Second Class,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.3520000000001,3,0.2,-97.55280000000008
CA-2016-163328,2016-11-04,Second Class,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.1840000000001,8,0.2,228.0792
CA-2016-163328,2016-11-04,Second Class,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.176,1,0.2,5.311599999999999
CA-2014-112837,2014-09-11,Standard Class,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.751499999999982
CA-2017-120019,2017-02-16,Standard Class,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,0.0,81.13140000000001
CA-2017-120019,2017-02-16,Standard Class,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,0.0,7.3451
CA-2014-100762,2014-11-24,Standard Class,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92,4,0.0,45.57599999999998
CA-2014-100762,2014-11-24,Standard Class,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0.0,96.3438
CA-2014-100762,2014-11-24,Standard Class,Central,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12,3,0.0,69.17759999999998
CA-2014-100762,2014-11-24,Standard Class,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.0,7.98
CA-2017-161459,2017-11-25,Second Class,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96000000000001,5,0.2,3.4964999999999997
CA-2017-161459,2017-11-25,Second Class,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,6,0.0,15.336
CA-2017-160017,2017-09-28,Standard Class,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368000000000002,2,0.2,3.6288
CA-2014-123316,2014-10-13,Standard Class,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752000000000001,3,0.2,2.8101
CA-2014-141299,2014-06-03,Second Class,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872
CA-2014-104402,2014-06-17,Standard Class,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,65.97,3,0.0,31.0059
CA-2015-110289,2015-10-29,Standard Class,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0.0,16.032
CA-2015-110289,2015-10-29,Standard Class,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4,0.0,103.3116
CA-2014-167927,2014-01-20,Standard Class,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98,1,0.0,4.0542
CA-2014-167927,2014-01-20,Standard Class,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0.0,30.02340000000001
CA-2014-167927,2014-01-20,Standard Class,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05,5,0.0,8.953499999999998
CA-2014-167927,2014-01-20,Standard Class,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.716,4,0.1,93.5816
CA-2014-167927,2014-01-20,Standard Class,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,2,0.0,15.9792
CA-2014-167927,2014-01-20,Standard Class,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,0.0,12.7368
CA-2014-167927,2014-01-20,Standard Class,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73,3,0.0,4.860899999999999
CA-2014-167927,2014-01-20,Standard Class,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.700000000000003,5,0.0,13.365
CA-2014-133305,2014-07-11,Standard Class,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0.0,23.0864
CA-2014-133305,2014-07-11,Standard Class,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5,0.2,6.398
CA-2016-165995,2016-08-30,Standard Class,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0.0,15.993599999999995
CA-2016-165995,2016-08-30,Standard Class,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96000000000004,5,0.2,42.49499999999995
CA-2017-143112,2017-10-05,Standard Class,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,4,0.0,43.9
CA-2017-143112,2017-10-05,Standard Class,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382,2,0.1,2.459799999999987
CA-2017-143112,2017-10-05,Standard Class,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,0.0,1351.9896
US-2017-105830,2016-12-31,First Class,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512,4,0.2,-35.2152
CA-2015-146255,2015-03-07,First Class,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85,3,0.0,52.73400000000001
CA-2015-146255,2015-03-07,First Class,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.9156
CA-2015-146255,2015-03-07,First Class,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,2,0.0,33.2544
CA-2015-146255,2015-03-07,First Class,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,0.0,170.51129999999998
CA-2017-104822,2017-10-20,Same Day,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55,5,0.0,12.0295
CA-2015-104486,2015-05-01,Standard Class,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176000000000002,1,0.2,4.413799999999999
CA-2015-104486,2015-05-01,Standard Class,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496
CA-2015-104486,2015-05-01,Standard Class,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.517999999999995
CA-2017-161557,2017-09-03,Standard Class,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.40000000000002,5,0.6,-105.69000000000004
CA-2017-161130,2017-11-03,Standard Class,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,0.2,27.1032
US-2015-161347,2015-09-13,Standard Class,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,1,0.7,-2.01
US-2015-109015,2015-09-06,Standard Class,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,1,0.0,2.0975
US-2015-109015,2015-09-06,Standard Class,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98,2,0.0,101.39399999999998
CA-2014-110611,2014-10-06,Standard Class,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92000000000002,5,0.2,-13.637000000000011
CA-2017-139080,2017-01-23,Standard Class,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.887999999999998
CA-2017-139080,2017-01-23,Standard Class,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,4,0.0,12.4416
CA-2017-139080,2017-01-23,Standard Class,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,1,0.0,3.1104000000000003
CA-2017-139080,2017-01-23,Standard Class,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352,6,0.2,8.635200000000001
CA-2015-115693,2015-12-10,Standard Class,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764000000000005
US-2014-107993,2014-11-25,Standard Class,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016000000000005,7,0.2,8.290099999999995
CA-2017-110443,2017-11-21,Standard Class,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8,5,0.2,56.55
CA-2017-110443,2017-11-21,Standard Class,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,1,0.2,103.99920000000004
CA-2017-110443,2017-11-21,Standard Class,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8,0.0,24.8832
CA-2017-144848,2017-04-04,First Class,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,1,0.0,11.1294
CA-2017-144848,2017-04-04,First Class,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,1,0.0,7.211100000000016
CA-2017-144848,2017-04-04,First Class,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,2,0.0,33.32560000000001
US-2017-147998,2017-05-19,Standard Class,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,0.2,49.92
CA-2016-103919,2016-10-03,Standard Class,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.512000000000008
CA-2016-113425,2016-11-21,Same Day,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,0.2,12.776399999999988
CA-2017-143035,2017-10-03,Second Class,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0.0,21.8192
CA-2017-143035,2017-10-03,Second Class,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0.0,3.1161
CA-2017-143035,2017-10-03,Second Class,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.95459999999997
CA-2014-107811,2014-04-29,Standard Class,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.5840000000001,2,0.2,70.19799999999992
CA-2014-107811,2014-04-29,Standard Class,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92000000000002,5,0.2,-1.249000000000013
CA-2016-163216,2016-10-07,First Class,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928000000000001,2,0.2,1.7247999999999997
US-2016-116442,2016-12-15,Standard Class,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.280399999999998
CA-2017-150623,2017-04-10,Standard Class,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99,1,0.0,41.9958
CA-2017-150623,2017-04-10,Standard Class,East,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,286.15,5,0.0,71.5375
US-2014-163797,2014-04-08,Standard Class,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792,8,0.2,-11.8256
CA-2016-127236,2016-03-29,Standard Class,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,0.5,-167.98600000000002
CA-2016-127236,2016-03-29,Standard Class,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.37599999999998,4,0.4,-36.95439999999999
US-2017-104661,2017-01-15,First Class,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.78399999999999,4,0.8,-52.45440000000001
US-2017-104661,2017-01-15,First Class,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.395200000000004
US-2017-104661,2017-01-15,First Class,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.592,8,0.2,13.3008
US-2017-104661,2017-01-15,First Class,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.275999999999999,1,0.8,-6.627800000000001
CA-2014-134103,2014-01-30,Standard Class,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0.0,4.752
CA-2014-134103,2014-01-30,Standard Class,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,2,0.0,6.898200000000003
CA-2015-147529,2015-02-07,Standard Class,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.15,5,0.0,146.24049999999997
CA-2015-147529,2015-02-07,Standard Class,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504000000000005
CA-2016-129126,2016-12-14,Standard Class,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,6.725199999999999
CA-2016-129126,2016-12-14,Standard Class,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2,0.0,2.8224
CA-2016-129126,2016-12-14,Standard Class,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,0.0,10.5252
CA-2016-129126,2016-12-14,Standard Class,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0.0,198.46
CA-2016-129126,2016-12-14,Standard Class,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,0.0,4.6305
CA-2016-129126,2016-12-14,Standard Class,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,0.2,7.802999999999998
CA-2017-131632,2017-10-31,Standard Class,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,5.248,2,0.2,0.5903999999999991
CA-2017-151981,2017-08-06,Standard Class,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0.0,247.48499999999996
CA-2017-151981,2017-08-06,Standard Class,East,OFF-LA-10002195,Office Supplies,Labels,Avery 481,24.64,8,0.0,11.8272
CA-2017-151981,2017-08-06,Standard Class,East,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,0.0,68.36399999999998
CA-2017-125472,2017-05-30,First Class,South,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,2,0.0,33.87440000000001
CA-2017-125472,2017-05-30,First Class,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,3.89,1,0.0,1.8672
CA-2017-125472,2017-05-30,First Class,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01,3,0.0,3.0438
CA-2015-156328,2015-11-30,Standard Class,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48000000000002,3,0.2,19.966499999999986
CA-2017-154074,2017-08-31,Second Class,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.5680000000001,2,0.2,7.119599999999906
CA-2017-154074,2017-08-31,Second Class,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",149.73000000000002,7,0.0,43.4217
CA-2017-161774,2017-05-14,First Class,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.84900000000016
CA-2017-161774,2017-05-14,First Class,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,46.2,5,0.2,5.774999999999999
CA-2017-161774,2017-05-14,First Class,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952000000000005,3,0.2,16.183799999999998
CA-2017-161774,2017-05-14,First Class,Central,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.992000000000001,1,0.2,0.6993
CA-2017-161774,2017-05-14,First Class,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864,2,0.2,26.902399999999997
CA-2017-151211,2017-08-17,Standard Class,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,3,0.0,48.377100000000006
CA-2017-151211,2017-08-17,Standard Class,South,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.815999999999995
CA-2017-142671,2017-11-10,Second Class,South,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,11.52,5,0.7,-7.679999999999996
CA-2017-144750,2017-08-21,Same Day,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,83.88,1,0.2,29.358
CA-2016-111976,2016-03-08,Standard Class,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,0.4,-25.3344
CA-2016-111976,2016-03-08,Standard Class,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.984000000000001,2,0.2,-1.3463999999999998
CA-2016-140130,2016-10-31,Standard Class,Central,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,6.148800000000001
CA-2016-140130,2016-10-31,Standard Class,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0.0,81.1734
CA-2016-140130,2016-10-31,Standard Class,Central,OFF-AR-10004269,Office Supplies,Art,Newell 31,12.39,3,0.0,3.4692000000000003
CA-2016-140130,2016-10-31,Standard Class,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0.0,9.98820000000002
CA-2014-159121,2014-07-26,Standard Class,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,111.93,7,0.0,34.6983
CA-2015-149650,2015-10-24,First Class,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.2720000000001,8,0.2,-73.81920000000005
CA-2017-115777,2017-08-19,Standard Class,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19.44,3,0.0,9.3312
CA-2016-143714,2016-05-23,Standard Class,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.975999999999,4,0.4,1119.996799999999
CA-2016-143714,2016-05-23,Standard Class,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294000000000001,1,0.7,-4.196
CA-2016-143714,2016-05-23,Standard Class,East,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368000000000002,2,0.2,3.6288
CA-2016-143714,2016-05-23,Standard Class,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764
CA-2014-165764,2014-11-03,Standard Class,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984,2,0.2,-1.6239999999999997
CA-2014-165764,2014-11-03,Standard Class,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.036,6,0.4,-299.2614000000001
CA-2014-165764,2014-11-03,Standard Class,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301000000000002,7,0.7,-10.4874
CA-2014-165764,2014-11-03,Standard Class,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,-51.29400000000004
CA-2015-121405,2015-03-30,Standard Class,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,5,0.2,8.526
CA-2015-121405,2015-03-30,Standard Class,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.571999999999996
US-2017-116897,2017-05-27,First Class,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,0.0,14.700000000000005
US-2017-116897,2017-05-27,First Class,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,5,0.0,28.62899999999996
US-2017-116897,2017-05-27,First Class,West,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,302.376,3,0.2,22.678200000000015
US-2017-113992,2017-12-14,Standard Class,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.9879999999998,4,0.3,-97.49879999999996
CA-2014-166891,2014-10-04,First Class,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549000000000049
CA-2016-101161,2016-10-13,Standard Class,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0.0,12.492
CA-2016-101161,2016-10-13,Standard Class,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688
CA-2016-101161,2016-10-13,Standard Class,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112
CA-2016-101161,2016-10-13,Standard Class,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,0.0,11.454
CA-2016-101161,2016-10-13,Standard Class,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.726600000000005
CA-2015-151785,2015-03-05,Standard Class,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,7.103999999999999,6,0.2,2.4864
US-2017-119816,2017-03-04,Second Class,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,-77.625
US-2017-119816,2017-03-04,Second Class,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.4640000000000004,1,0.2,0.8623999999999998
US-2017-119816,2017-03-04,Second Class,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,8.72,1,0.2,0.6539999999999995
CA-2015-156510,2015-09-25,Standard Class,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,2,0.0,5.1648
CA-2015-156510,2015-09-25,Standard Class,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",45.68,2,0.0,21.0128
CA-2015-156510,2015-09-25,Standard Class,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,6.7,1,0.0,2.2109999999999994
US-2015-110261,2015-12-19,Second Class,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.857900000000008
CA-2015-125710,2015-10-08,Standard Class,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,2,0.2,0.5589999999999996
CA-2017-161102,2017-07-31,First Class,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,15.2712
CA-2017-161102,2017-07-31,First Class,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,0.0,11.457599999999998
CA-2014-110065,2014-08-05,Standard Class,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0.0,36.71730000000001
CA-2014-110065,2014-08-05,Standard Class,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,7,0.0,7.022400000000001
US-2017-133361,2017-05-14,First Class,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0.0,1.0903999999999998
US-2017-133361,2017-05-14,First Class,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0.0,6.615
US-2017-133361,2017-05-14,First Class,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,0.0,9.3
US-2017-133361,2017-05-14,First Class,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.893699999999995
US-2017-133361,2017-05-14,First Class,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,0.0,23.57639999999998
US-2017-133361,2017-05-14,First Class,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0
US-2016-155404,2016-09-22,Standard Class,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744
CA-2015-114503,2015-11-13,Standard Class,South,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,84.96000000000001,6,0.2,6.372
CA-2017-153080,2017-05-22,Second Class,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0.0,25.3302
CA-2016-163804,2016-12-02,Standard Class,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,0.0,582.232
CA-2016-163804,2016-12-02,Standard Class,East,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.9499999999999,5,0.0,176.38600000000002
